route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,peak_flag,fare_id,wheelchair_accessible,bikes_allowed
100228,69014,572966366,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572966376,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572966436,"Mount Baker Transit Center Central District","LOCAL",1,7253878,20048006,0,101,1,1
100228,69014,572966476,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572966486,"Mount Baker Transit Center Central District","LOCAL",1,7253878,20048006,0,101,1,1
100228,69014,572966586,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572966596,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572966616,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572966636,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572966666,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572966726,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572966766,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572966786,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572966866,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572966926,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572966956,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572966966,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572967026,"Mount Baker Transit Center Central District","LOCAL",1,7253906,20048006,0,101,1,1
100228,69014,572967036,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572967076,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572967116,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572967136,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572967176,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572967206,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572967216,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572967226,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572967256,"University District Central District","LOCAL",0,7254019,11048002,0,101,1,1
100228,69014,572967266,"Mount Baker Transit Center Central District","LOCAL",1,7253988,20048006,0,101,1,1
100228,69014,572967276,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572967336,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572967356,"University District Central District","LOCAL",0,7253883,11048002,0,101,1,1
100228,69014,572967386,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572967396,"Mount Baker Transit Center Central District","LOCAL",1,7253882,20048006,0,101,1,1
100228,69014,572967416,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572967426,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572967446,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572967466,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572967476,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572967486,"Mount Baker Transit Center Central District","LOCAL",1,7253883,20048006,0,101,1,1
100228,69014,572967656,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572967666,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572967716,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572967726,"Mount Baker Transit Center Central District","LOCAL",1,7254019,20048006,0,101,1,1
100228,69014,572967736,"University District Central District","LOCAL",0,7254019,11048002,0,101,1,1
100228,69014,572967806,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572967816,"University District Central District","LOCAL",0,7253882,11048002,0,101,1,1
100228,69014,572967826,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572967926,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572967936,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572967946,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572967956,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572967986,"University District Central District","LOCAL",0,7253882,11048002,0,101,1,1
100228,69014,572968046,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572968076,"University District Central District","LOCAL",0,7253883,11048002,0,101,1,1
100228,69014,572968096,"Mount Baker Transit Center Central District","LOCAL",1,7254019,20048006,0,101,1,1
100228,69014,572968106,"University District Central District","LOCAL",0,7254019,11048002,0,101,1,1
100228,69014,572968116,"Mount Baker Transit Center Central District","LOCAL",1,7254019,20048006,0,101,1,1
100228,69014,572968176,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572968186,"Mount Baker Transit Center Central District","LOCAL",1,7253883,20048006,0,101,1,1
100228,69014,572968296,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572968306,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572968316,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572968326,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572968376,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572968386,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572968416,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572968426,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572968486,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572968566,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572968576,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572968586,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572968596,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572968606,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572968716,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572968726,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572968776,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572968786,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572968796,"Mount Baker Transit Center Central District","LOCAL",1,7253878,20048006,0,101,1,1
100228,69014,572968806,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572968816,"University District Central District","LOCAL",0,7253878,11048002,0,101,1,1
100228,69014,572968826,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572968926,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572968936,"Mount Baker Transit Center Central District","LOCAL",1,7253878,20048006,0,101,1,1
100228,69014,572968946,"Mount Baker Transit Center Central District","LOCAL",1,7253882,20048006,0,101,1,1
100228,69014,572968956,"Mount Baker Transit Center Central District","LOCAL",1,7253883,20048006,0,101,1,1
100228,69014,572968966,"University District Central District","LOCAL",0,7253882,11048002,0,101,1,1
100228,69014,572968976,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572969046,"University District Central District","LOCAL",0,7253988,11048002,0,101,1,1
100228,69014,572969056,"Mount Baker Transit Center Central District","LOCAL",1,7253988,20048006,0,101,1,1
100228,69014,572969076,"University District Central District","LOCAL",0,7253906,11048002,0,101,1,1
100228,69014,572969286,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572969296,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572969526,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572969536,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572969546,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572969556,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572969846,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572969856,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572969866,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572969876,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572969886,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572969896,"Mount Baker Transit Center Central District","LOCAL",1,7253880,20048006,0,101,1,1
100228,69014,572969926,"University District Central District","LOCAL",0,7253988,11048002,0,101,1,1
100228,69014,572969936,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572970036,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572970046,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572970056,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572970066,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572970076,"University District Central District","LOCAL",0,7254023,11048002,0,101,1,1
100228,69014,572970086,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572970096,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572970106,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572970116,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572970126,"Mount Baker Transit Center Central District","LOCAL",1,7253988,20048006,0,101,1,1
100228,69014,572970136,"Mount Baker Transit Center Central District","LOCAL",1,7253868,20048006,0,101,1,1
100228,69014,572970146,"University District Central District","LOCAL",0,7253868,11048002,0,101,1,1
100228,69014,572970166,"University District Central District","LOCAL",0,7253870,11048002,0,101,1,1
100228,69014,572970176,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572970186,"Mount Baker Transit Center Central District","LOCAL",1,7253869,20048006,0,101,1,1
100228,69014,572970196,"University District Central District","LOCAL",0,7253880,11048002,0,101,1,1
100228,69014,572970206,"University District Central District","LOCAL",0,7253869,11048002,0,101,1,1
100228,69014,572970226,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572970236,"Mount Baker Transit Center Central District","LOCAL",1,7254023,20048006,0,101,1,1
100228,69014,572970316,"Mount Baker Transit Center Central District","LOCAL",1,7253870,20048006,0,101,1,1
100228,69014,572970376,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572970386,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572970396,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572970406,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572970426,"Mount Baker Transit Center Central District","LOCAL",1,7253867,20048006,0,101,1,1
100228,69014,572970436,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100228,69014,572970446,"University District Central District","LOCAL",0,7253867,11048002,0,101,1,1
100252,69014,572970466,"Downtown Seattle Fremont","LOCAL",1,7253871,20062003,0,101,1,1
100228,69014,572983536,"University District Central District","LOCAL",0,7254007,11048002,0,101,1,1
100275,8721,572987776,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572987826,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572987836,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572987856,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572987866,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572987876,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572987886,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572987896,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572987906,"Seattle Center","LOCAL",0,7254223,31008004,0,101,1,1
100275,8721,572987916,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572987926,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572987936,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572987946,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572987956,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572987966,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572987976,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572987986,"Seattle Center","LOCAL",0,7254223,31008004,0,101,1,1
100275,8721,572987996,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988006,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988016,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572988026,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572988036,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988046,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572988056,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572988066,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572988076,"Seattle Center","LOCAL",0,7254223,31008004,0,101,1,1
100275,8721,572988086,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988096,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988106,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572988116,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572988126,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988136,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572988146,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572988156,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572988166,"Seattle Center","LOCAL",0,7254223,31008004,0,101,1,1
100275,8721,572988176,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988186,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988196,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572988206,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572988216,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988226,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572988236,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572988246,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572988256,"Seattle Center","LOCAL",0,7254223,31008004,0,101,1,1
100275,8721,572988266,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988276,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988286,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572988296,"Seattle Center","LOCAL",0,7254162,31008004,0,101,1,1
100275,8721,572988306,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988316,"Seattle Center","LOCAL",0,7254211,31008004,0,101,1,1
100275,8721,572988326,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572988336,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572988346,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988356,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988366,"Seattle Center","LOCAL",0,7254147,31008004,0,101,1,1
100275,8721,572988376,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988386,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100275,8721,572988396,"Seattle Center","LOCAL",0,7254145,31008004,0,101,1,1
100275,8721,572988406,"Seattle Center","LOCAL",0,7254212,31008004,0,101,1,1
100275,8721,572988416,"Seattle Center","LOCAL",0,7254146,31008004,0,101,1,1
100275,8721,572988426,"Seattle Center","LOCAL",0,7254148,31008004,0,101,1,1
100275,8721,572988436,"Seattle Center","LOCAL",0,7254172,31008004,0,101,1,1
100252,8721,572988766,"Downtown Seattle Fremont","LOCAL",1,7254160,20062001,0,101,1,1
100252,8721,572988776,"Downtown Seattle Fremont","LOCAL",1,7254155,20062001,0,101,1,1
100252,8721,572988786,"Downtown Seattle Fremont","LOCAL",1,7254156,20062001,0,101,1,1
100252,8721,572988796,"Downtown Seattle Fremont","LOCAL",1,7254214,20062001,0,101,1,1
100252,8721,572988806,"Downtown Seattle Fremont","LOCAL",1,7254161,20062001,0,101,1,1
100252,8721,572988816,"Downtown Seattle Fremont","LOCAL",1,7254131,20062001,0,101,1,1
100228,8721,572992546,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992556,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572992566,"Mount Baker Transit Center Central District","LOCAL",1,7254207,20048009,0,101,1,1
100228,8721,572992576,"University District Central District","LOCAL",0,7254194,11048008,0,101,1,1
100228,8721,572992586,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992596,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572992606,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572992616,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992626,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572992636,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572992646,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992656,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572992666,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572992676,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572992686,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992696,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572992706,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572992716,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572992726,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572992736,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572992746,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572992756,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572992766,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572992776,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572992786,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572992796,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572992806,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572992816,"Mount Baker Transit Center Central District","LOCAL",1,7254194,20048009,0,101,1,1
100228,8721,572992826,"University District Central District","LOCAL",0,7254144,11048008,0,101,1,1
100228,8721,572992836,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572992846,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572992856,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572992866,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572992876,"University District Central District","LOCAL",0,7254194,11048008,0,101,1,1
100228,8721,572992886,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572992896,"Mount Baker Transit Center Central District","LOCAL",1,7254207,20048009,0,101,1,1
100228,8721,572992906,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572992916,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572992926,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572992936,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572992946,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572992956,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572992966,"Mount Baker Transit Center Central District","LOCAL",1,7254207,20048009,0,101,1,1
100228,8721,572992976,"Mount Baker Transit Center Central District","LOCAL",1,7254207,20048009,0,101,1,1
100228,8721,572992986,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572992996,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572993006,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572993016,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993026,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993036,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993046,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993056,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993076,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993086,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993106,"Mount Baker Transit Center Central District","LOCAL",1,7254144,20048009,0,101,1,1
100228,8721,572993116,"Mount Baker Transit Center Central District","LOCAL",1,7254194,20048009,0,101,1,1
100228,8721,572993126,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572993136,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572993146,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572993156,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572993166,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993176,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993186,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572993196,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993206,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572993216,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572993226,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572993236,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993246,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993256,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993266,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572993276,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
100228,8721,572993286,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572993296,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572993306,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993316,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572993326,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572993336,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993346,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572993356,"Mount Baker Transit Center Central District","LOCAL",1,7254135,20048009,0,101,1,1
100228,8721,572993366,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993376,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993386,"University District Central District","LOCAL",0,7254136,11048008,0,101,1,1
100228,8721,572993396,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572993406,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993416,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572993426,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572993446,"Mount Baker Transit Center Central District","LOCAL",1,7254207,20048009,0,101,1,1
100228,8721,572993456,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572993466,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572993476,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572993486,"Mount Baker Transit Center Central District","LOCAL",1,7254191,20048009,0,101,1,1
100228,8721,572993496,"University District Central District","LOCAL",0,7254144,11048008,0,101,1,1
100228,8721,572993506,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572993516,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572993526,"Mount Baker Transit Center Central District","LOCAL",1,7254193,20048009,0,101,1,1
100228,8721,572993536,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993546,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993556,"Mount Baker Transit Center Central District","LOCAL",1,7254192,20048009,0,101,1,1
100228,8721,572993566,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993576,"University District Central District","LOCAL",0,7254192,11048008,0,101,1,1
100228,8721,572993586,"University District Central District","LOCAL",0,7254193,11048008,0,101,1,1
100228,8721,572993596,"University District Central District","LOCAL",0,7254207,11048008,0,101,1,1
100228,8721,572993606,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993616,"University District Central District","LOCAL",0,7254135,11048008,0,101,1,1
100228,8721,572993636,"Mount Baker Transit Center Central District","LOCAL",1,7254144,20048009,0,101,1,1
100228,8721,572993646,"Mount Baker Transit Center Central District","LOCAL",1,7254136,20048009,0,101,1,1
100228,8721,572993656,"University District Central District","LOCAL",0,7254191,11048008,0,101,1,1
100228,8721,572993666,"Mount Baker Transit Center Central District","LOCAL",1,7254206,20048009,0,101,1,1
100228,8721,572993676,"University District Central District","LOCAL",0,7254206,11048008,0,101,1,1
